0.0005281763,0.012444099
0.0008651996,0.011841382
-0.001921555,0.0115756085
-0.00202863,0.013987698
-0.0011718366,0.009126348
0.0006618658,0.01073732
-0.0008961484,0.013316901
0.0011524642,0.013085545
0.0029366906,0.014256227
0.0064424453,0.013785649
0.006090174,0.015006907
0.002898241,0.016664762
0.0016276501,0.013494453
-0.0011204155,0.012640858
-0.0005207956,0.012771674
0.00056008063,0.011440166
0.0006284928,0.010426346
-0.0017546741,0.011036273
-0.0005911365,0.011338698
0.0009292979,0.008825027
0.0030704737,0.012383311
0.0020415299,0.009480263
-0.0024280883,0.0069512543
0.004367905,0.011640614
0.0067605413,0.008069771
0.0052968995,0.005593978
0.005786872,0.012032709
0.0046153925,0.011711541
0.0035321796,0.016223941
0.0056106886,0.01151639
0.0037567518,0.010291943
-0.00024568103,0.013104062
0.000158065,0.0063439123
0.0015783124,0.0072093247
0.00030110404,0.0048367325
0.0006371662,0.009087625
-0.006807914,0.0033312389
-0.0044329856,0.007070137
-0.0030452032,-0.00032019522
-0.009214524,0.0032341322
-0.009849891,0.002438371
-0.009686811,0.006136611
-0.007671628,0.005265606
-0.012410698,0.012022507
-0.015104212,0.013326034
-0.010163624,0.01035632
-0.012524661,0.013671224
-0.009218818,0.017945621
-0.008515235,0.014812913
-0.008095805,0.010803243
-0.0033623613,0.013773648
-0.0024118964,0.015195992
4.6836212e-05,0.012031663
-0.0018704813,0.009539311
-0.001122864,0.008564217
-0.00090035144,0.009159638
0.0010840166,0.012284164
0.00426963,0.014375854
0.003167414,0.01834701
0.001605372,0.012317907
0.006210729,0.014450709
0.0006863121,0.01472847
-0.0024939599,0.010157614
-0.002177216,0.012656493
0.00048637856,0.0100659
0.0017203568,0.008710413
-0.0007034447,0.0114764385
-0.0017905813,0.012845017
-0.0024736263,0.010185154
-0.0007379027,0.014629861
-0.0027944837,0.018503916
-0.0025457265,0.014314493
-0.0011844151,0.013608999
-0.0007738387,0.016670637
0.003266838,0.015207033
0.0038833958,0.013021143
0.0070887893,0.01157012
0.0040045194,0.015944328
0.0051768953,0.018489148
0.0067546456,0.012219312
0.0050263754,0.010383265
0.0038704388,0.011215609
0.0038285372,0.004259351
0.0054301466,0.0036541126
0.0076255356,-4.5923516e-06
0.0042544897,0.004916349
-0.001742593,0.000637942
-0.0009606946,0.0018037669
-0.00082121044,-0.0034737336
-0.007005317,-0.00048080925
-0.009688344,-0.00091493316
-0.0073725693,0.0048739174
-0.009981319,0.0072396547
-0.011339128,0.012007517
-0.017538602,0.012239629
-0.011070527,0.013446296
-0.010849794,0.013880497
-0.0067124106,0.016154252
-0.006507769,0.017209616
-0.010772102,0.016835753
-0.011743648,0.023950513
-0.0021099085,0.013363099
-0.004132903,0.01525977
-0.00073606987,0.0109074395
-0.004282091,0.015424806
-0.0025872607,0.010515811
-0.00065652374,0.013780702
-0.0025781756,0.014432396
-0.0015575904,0.015577583
0.0057748356,0.018689986
0.0050433464,0.019230591
0.00545544,0.018072605
0.0045960997,0.02149991
0.003539632,0.019313104
0.0030393684,0.02061422
0.0033529531,0.021134384
-0.00014994852,0.02269333
-9.4433315e-05,0.022714537
-0.00419119,0.024779141
-0.0064509083,0.02659706
-0.006449283,0.026424117
-0.0061340854,0.028229479
-0.00647889,0.031078393
